9717, 9718, 0.00
9717, 9719, 0.00
9717, 9720, 0.00
9717, 9722, 0.01
9717, 9723, 0.01
9717, 9724, 0.01
9717, 9726, 0.01
9717, 9728, 0.01
9717, 9730, 0.02
9717, 9731, 0.02
9717, 9732, 0.02
9717, 9734, 0.02
9717, 9735, 0.02
9717, 9737, 0.03
9717, 9738, 0.03
9717, 9739, 0.03
9717, 9741, 0.03
9717, 9742, 0.03
9717, 9743, 0.03
9717, 9745, 0.04
9717, 9746, 0.04
9717, 9748, 0.04
9717, 9749, 0.04
9717, 9751, 0.04
9717, 9752, 0.05
9717, 9753, 0.05
9717, 9755, 0.05
9717, 9756, 0.05
9717, 9758, 0.05
9717, 9759, 0.06
9717, 9761, 0.06
9717, 9762, 0.06
9717, 9763, 0.06
9717, 9765, 0.06
9717, 9766, 0.07
9717, 9768, 0.07
9717, 9769, 0.07
9717, 9772, 0.07
9717, 9773, 0.07
9717, 9775, 0.08
9717, 9776, 0.08
9717, 9778, 0.08
9717, 9779, 0.08
9717, 9780, 0.08
9717, 9782, 0.09
9717, 9783, 0.09
9717, 9785, 0.09
9717, 9786, 0.09
9717, 9788, 0.09
9717, 9789, 0.10
9717, 9791, 0.10
9717, 9792, 0.10
9717, 9794, 0.10
9717, 9795, 0.10
9717, 9797, 0.11
9717, 9798, 0.11
9717, 9800, 0.11
9717, 9801, 0.11
9717, 9803, 0.11
9717, 9804, 0.12
9717, 9806, 0.12
9717, 9807, 0.12
9717, 9809, 0.12
9717, 9810, 0.12
9717, 9812, 0.13
9717, 9814, 0.13
9717, 9816, 0.13
9717, 9817, 0.13
9717, 9819, 0.13
9717, 9820, 0.14
9717, 9822, 0.14
9717, 9823, 0.14
9717, 9825, 0.14
9717, 9826, 0.15
9717, 9828, 0.15
9717, 9829, 0.15
9717, 9831, 0.15
9717, 9832, 0.15
9717, 9834, 0.15
9717, 9835, 0.16
9717, 9837, 0.16
9717, 9838, 0.16
9717, 9840, 0.16
9717, 9841, 0.17
9717, 9843, 0.17
9717, 9844, 0.17
9717, 9846, 0.17
9717, 9847, 0.17
9717, 9849, 0.18
9717, 9850, 0.18
9717, 9852, 0.18
9717, 9853, 0.18
9717, 9856, 0.19
9717, 9857, 0.19
9717, 9859, 0.19
9717, 9860, 0.19
9717, 9862, 0.19
9717, 9863, 0.19
9717, 9865, 0.20
9717, 9866, 0.20
9717, 9868, 0.20
9717, 9869, 0.20
9717, 9871, 0.20
9717, 9872, 0.21
9717, 9874, 0.21
9717, 9875, 0.21
9717, 9877, 0.21
9717, 9878, 0.21
9717, 9880, 0.22
9717, 9881, 0.22
9717, 9883, 0.22
9717, 9884, 0.22
9717, 9886, 0.23
9717, 9887, 0.23
9717, 9889, 0.23
9717, 9890, 0.23
9717, 9892, 0.23
9717, 9893, 0.23
9717, 9895, 0.24
9717, 9896, 0.24
9717, 9899, 0.24
9717, 9900, 0.24
9717, 9902, 0.25
9717, 9903, 0.25
9717, 9905, 0.25
9717, 9906, 0.25
9717, 9908, 0.25
9717, 9909, 0.26
9717, 9911, 0.26
9717, 9912, 0.26
9717, 9914, 0.26
9717, 9915, 0.26
9717, 9917, 0.27
9717, 9919, 0.27
9717, 9920, 0.27
9717, 9921, 0.27
9717, 9923, 0.27
9717, 9925, 0.28
9717, 9926, 0.28
9717, 9928, 0.28
9717, 9929, 0.28
9717, 9931, 0.28
9717, 9932, 0.29
9717, 9934, 0.29
9717, 9935, 0.29
9717, 9937, 0.29
9717, 9938, 0.29
9717, 9940, 0.30
9717, 9942, 0.30
9717, 9944, 0.30
9717, 9945, 0.30
9717, 9946, 0.31
9717, 9948, 0.31
9717, 9950, 0.31
9717, 9951, 0.31
9717, 9953, 0.31
9717, 9954, 0.32
9717, 9956, 0.32
9717, 9957, 0.32
9717, 9959, 0.32
9717, 9960, 0.32
9717, 9962, 0.33
9717, 9963, 0.33
9717, 9965, 0.33
9717, 9966, 0.33
9717, 9968, 0.33
9717, 9969, 0.34
9717, 9971, 0.34
9717, 9972, 0.34
9717, 9974, 0.34
9717, 9975, 0.34
9717, 9977, 0.35
9717, 9978, 0.35
9717, 9980, 0.35
9717, 9981, 0.35
9717, 9984, 0.35
9717, 9985, 0.36
9717, 9987, 0.36
9717, 9988, 0.36
9717, 9990, 0.36
9717, 9991, 0.37
9717, 9993, 0.37
9717, 9994, 0.37
9717, 9996, 0.37
9717, 9997, 0.37
9717, 9999, 0.37
9717, 10000, 0.38
9717, 10002, 0.38
9717, 10003, 0.38
9717, 10005, 0.38
9717, 10007, 0.39
9717, 10008, 0.39
9717, 10010, 0.39
9717, 10011, 0.39
9717, 10013, 0.39
9717, 10014, 0.40
9717, 10016, 0.40
9717, 10018, 0.40
9717, 10019, 0.40
9717, 10021, 0.40
9717, 10022, 0.41
9717, 10024, 0.41
9717, 10025, 0.41
9717, 10028, 0.41
9717, 10030, 0.42
9717, 10031, 0.42
9717, 10033, 0.42
9717, 10034, 0.42
9717, 10036, 0.42
9717, 10037, 0.43
9717, 10039, 0.43
9717, 10040, 0.43
9717, 10042, 0.43
9717, 10044, 0.43
9717, 10045, 0.44
9717, 10047, 0.44
9717, 10048, 0.44
9717, 10050, 0.44
9717, 10051, 0.45
9717, 10053, 0.45
9717, 10055, 0.45
9717, 10056, 0.45
9717, 10058, 0.45
9717, 10059, 0.46
9717, 10061, 0.46
9717, 10062, 0.46
9717, 10064, 0.46
9717, 10066, 0.46
9717, 10067, 0.47
9717, 10070, 0.47
9717, 10071, 0.47
9717, 10073, 0.47
9717, 10074, 0.48
9717, 10076, 0.48
9717, 10078, 0.48
9717, 10079, 0.48
9717, 10081, 0.48
9717, 10082, 0.49
9717, 10084, 0.49
9717, 10085, 0.49
9717, 10087, 0.49
9717, 10088, 0.49
9717, 10090, 0.50
9717, 10092, 0.50
9717, 10093, 0.50
9717, 10095, 0.50
9717, 10096, 0.51
9717, 10098, 0.51
9717, 10099, 0.51
9717, 10101, 0.51
9717, 10103, 0.51
9717, 10104, 0.52
9717, 10106, 0.52
9717, 10107, 0.52
9717, 10109, 0.52
9717, 10110, 0.52
9717, 10113, 0.53
9717, 10115, 0.53
9717, 10116, 0.53
9717, 10118, 0.53
9717, 10119, 0.54
9717, 10121, 0.54
9717, 10122, 0.54
9717, 10124, 0.54
9717, 10126, 0.54
9717, 10127, 0.55
9717, 10129, 0.55
9717, 10130, 0.55
9717, 10132, 0.55
9717, 10133, 0.55
9717, 10135, 0.56
9717, 10137, 0.56
9717, 10138, 0.56
9717, 10140, 0.56
9717, 10141, 0.57
9717, 10143, 0.57
9717, 10144, 0.57
9717, 10146, 0.57
9717, 10148, 0.57
9717, 10149, 0.58
9717, 10151, 0.58
9717, 10152, 0.58
9717, 10155, 0.58
9717, 10156, 0.59
9717, 10158, 0.59
9717, 10159, 0.59
9717, 10161, 0.59
9717, 10163, 0.59
9717, 10164, 0.60
9717, 10166, 0.60
9717, 10167, 0.60
9717, 10169, 0.60
9717, 10170, 0.60
9717, 10172, 0.61
9717, 10174, 0.61
9717, 10175, 0.61
9717, 10177, 0.61
9717, 10178, 0.61
9717, 10180, 0.62
9717, 10181, 0.62
9717, 10183, 0.62
9717, 10185, 0.62
9717, 10186, 0.63
9717, 10188, 0.63
9717, 10189, 0.63
9717, 10191, 0.63
9717, 10192, 0.63
9717, 10194, 0.64
9717, 10195, 0.64
9717, 10198, 0.64
9717, 10200, 0.64
9717, 10201, 0.65
9717, 10203, 0.65
9717, 10204, 0.65
9717, 10206, 0.65
9717, 10207, 0.65
9717, 10209, 0.66
9717, 10211, 0.66
9717, 10212, 0.66
9717, 10214, 0.66
9717, 10215, 0.66
9717, 10217, 0.67
9717, 10218, 0.67
9717, 10220, 0.67
9717, 10222, 0.67
9717, 10223, 0.67
9717, 10225, 0.68
9717, 10226, 0.68
9717, 10228, 0.68
9717, 10229, 0.68
9717, 10231, 0.68
9717, 10232, 0.69
9717, 10234, 0.69
9717, 10236, 0.69
9717, 10237, 0.69
9717, 10240, 0.69
9717, 10241, 0.70
9717, 10243, 0.70
9717, 10244, 0.70
9717, 10246, 0.71
9717, 10247, 0.71
9717, 10249, 0.71
9717, 10251, 0.71
9717, 10252, 0.71
9717, 10254, 0.71
9717, 10255, 0.72
9717, 10257, 0.72
9717, 10258, 0.72
9717, 10260, 0.72
9717, 10262, 0.73
9717, 10263, 0.73
9717, 10265, 0.73
9717, 10266, 0.73
9717, 10268, 0.73
9717, 10269, 0.74
9717, 10271, 0.74
9717, 10272, 0.74
9717, 10274, 0.74
9717, 10276, 0.74
9717, 10277, 0.75
9717, 10279, 0.75
9717, 10280, 0.75
9717, 10283, 0.75
9717, 10284, 0.76
9717, 10286, 0.76
9717, 10288, 0.76
9717, 10289, 0.76
9717, 10291, 0.76
9717, 10292, 0.77
9717, 10294, 0.77
9717, 10295, 0.77
9717, 10297, 0.77
9717, 10298, 0.77
9717, 10300, 0.78
9717, 10302, 0.78
9717, 10303, 0.78
9717, 10305, 0.78
9717, 10306, 0.79
9717, 10308, 0.79
9717, 10309, 0.79
9717, 10311, 0.79
9717, 10312, 0.79
9717, 10314, 0.79
9717, 10315, 0.80
9717, 10317, 0.80
9717, 10318, 0.80
9717, 10320, 0.80
9717, 10321, 0.81
9717, 10323, 0.81
9717, 10324, 0.81
9717, 10327, 0.81
9717, 10328, 0.81
9717, 10330, 0.82
9717, 10331, 0.82
9717, 10333, 0.82
9717, 10334, 0.82
9717, 10336, 0.82
9717, 10337, 0.83
9717, 10339, 0.83
9717, 10340, 0.83
9717, 10342, 0.83
9717, 10343, 0.83
9717, 10345, 0.84
9717, 10346, 0.84
9717, 10347, 0.84
9717, 10349, 0.84
9717, 10350, 0.84
9717, 10352, 0.85
9717, 10353, 0.85
9717, 10355, 0.85
9717, 10356, 0.85
9717, 10357, 0.85
9717, 10359, 0.86
9717, 10360, 0.86
9717, 10362, 0.86
9717, 10363, 0.86
9717, 10365, 0.86
9717, 10366, 0.87
9717, 10369, 0.87
9717, 10370, 0.87
9717, 10372, 0.87
9717, 10373, 0.87
9717, 10375, 0.88
9717, 10376, 0.88
9717, 10378, 0.88
9717, 10379, 0.88
9717, 10380, 0.88
9717, 10382, 0.89
9717, 10383, 0.89
9717, 10385, 0.89
9717, 10386, 0.89
9717, 10388, 0.89
9717, 10389, 0.90
9717, 10391, 0.90
9717, 10392, 0.90
9717, 10394, 0.90
9717, 10395, 0.90
9717, 10397, 0.91
9717, 10398, 0.91
9717, 10400, 0.91
9717, 10401, 0.91
9717, 10403, 0.91
9717, 10404, 0.92
9717, 10406, 0.92
9717, 10407, 0.92
9717, 10409, 0.92
9717, 10411, 0.93
9717, 10413, 0.93
9717, 10414, 0.93
9717, 10415, 0.93
9717, 10417, 0.93
9717, 10418, 0.93
9717, 10420, 0.94
9717, 10421, 0.94
9717, 10423, 0.94
9717, 10424, 0.94
9717, 10426, 0.94
9717, 10427, 0.95
9717, 10429, 0.95
9717, 10430, 0.95
9717, 10432, 0.95
9717, 10433, 0.95
9717, 10434, 0.96
9717, 10436, 0.96
9717, 10437, 0.96
9717, 10439, 0.96
9717, 10440, 0.96
9717, 10442, 0.97
9717, 10443, 0.97
9717, 10445, 0.97
9717, 10446, 0.97
9717, 10447, 0.97
9717, 10449, 0.97
9717, 10450, 0.98
9717, 10452, 0.98
9717, 10454, 0.98
9717, 10456, 0.98
9717, 10457, 0.99
9717, 10459, 0.99
9717, 10460, 0.99
9717, 10461, 0.99
9717, 10463, 0.99
9717, 10464, 1.00
9717, 10466, 1.00
9717, 10467, 1.00
10468, 10469, 0.00
10468, 10470, 0.00
10468, 10472, 0.00
10468, 10473, 0.01
10468, 10475, 0.01
10468, 10476, 0.01
10468, 10478, 0.01
10468, 10479, 0.01
10468, 10481, 0.02
10468, 10482, 0.02
10468, 10484, 0.02
10468, 10485, 0.02
10468, 10487, 0.02
10468, 10488, 0.03
10468, 10490, 0.03
10468, 10491, 0.03
10468, 10493, 0.03
10468, 10494, 0.03
10468, 10497, 0.04
10468, 10498, 0.04
10468, 10500, 0.04
10468, 10501, 0.04
10468, 10503, 0.05
10468, 10504, 0.05
10468, 10506, 0.05
10468, 10507, 0.05
10468, 10509, 0.05
10468, 10510, 0.06
10468, 10512, 0.06
10468, 10513, 0.06
10468, 10515, 0.06
10468, 10517, 0.06
10468, 10518, 0.07
10468, 10520, 0.07
10468, 10521, 0.07
10468, 10523, 0.07
10468, 10524, 0.07
10468, 10526, 0.08
10468, 10527, 0.08
10468, 10529, 0.08
10468, 10531, 0.08
10468, 10532, 0.09
10468, 10534, 0.09
10468, 10535, 0.09
10468, 10537, 0.09
10468, 10540, 0.09
10468, 10541, 0.10
10468, 10543, 0.10
10468, 10544, 0.10
10468, 10546, 0.10
10468, 10548, 0.11
10468, 10549, 0.11
10468, 10551, 0.11
10468, 10552, 0.11
10468, 10554, 0.11
10468, 10556, 0.12
10468, 10557, 0.12
10468, 10559, 0.12
10468, 10561, 0.12
10468, 10562, 0.13
10468, 10564, 0.13
10468, 10566, 0.13
10468, 10567, 0.13
10468, 10569, 0.13
10468, 10571, 0.14
10468, 10572, 0.14
10468, 10574, 0.14
10468, 10575, 0.14
10468, 10577, 0.15
10468, 10579, 0.15
10468, 10580, 0.15
10468, 10583, 0.15
10468, 10585, 0.15
10468, 10586, 0.16
10468, 10588, 0.16
10468, 10590, 0.16
10468, 10591, 0.16
10468, 10593, 0.17
10468, 10594, 0.17
10468, 10596, 0.17
10468, 10598, 0.17
10468, 10600, 0.17
10468, 10601, 0.18
10468, 10603, 0.18
10468, 10605, 0.18
10468, 10606, 0.18
10468, 10608, 0.19
10468, 10609, 0.19
10468, 10611, 0.19
10468, 10613, 0.19
10468, 10614, 0.19
10468, 10616, 0.20
10468, 10618, 0.20
10468, 10619, 0.20
10468, 10621, 0.20
10468, 10624, 0.21
10468, 10625, 0.21
10468, 10627, 0.21
10468, 10629, 0.21
10468, 10630, 0.22
10468, 10632, 0.22
10468, 10634, 0.22
10468, 10635, 0.22
10468, 10637, 0.22
10468, 10639, 0.23
10468, 10640, 0.23
10468, 10642, 0.23
10468, 10644, 0.23
10468, 10645, 0.24
10468, 10647, 0.24
10468, 10648, 0.24
10468, 10650, 0.24
10468, 10652, 0.24
10468, 10653, 0.25
10468, 10655, 0.25
10468, 10657, 0.25
10468, 10658, 0.25
10468, 10660, 0.26
10468, 10662, 0.26
10468, 10663, 0.26
10468, 10665, 0.26
10468, 10668, 0.27
10468, 10669, 0.27
10468, 10671, 0.27
10468, 10673, 0.27
10468, 10674, 0.27
10468, 10676, 0.28
10468, 10678, 0.28
10468, 10679, 0.28
10468, 10681, 0.28
10468, 10683, 0.29
10468, 10684, 0.29
10468, 10686, 0.29
10468, 10688, 0.29
10468, 10689, 0.29
10468, 10691, 0.30
10468, 10693, 0.30
10468, 10694, 0.30
10468, 10696, 0.30
10468, 10698, 0.31
10468, 10699, 0.31
10468, 10701, 0.31
10468, 10703, 0.31
10468, 10704, 0.31
10468, 10706, 0.32
10468, 10707, 0.32
10468, 10710, 0.32
10468, 10712, 0.32
10468, 10713, 0.33
10468, 10715, 0.33
10468, 10717, 0.33
10468, 10718, 0.33
10468, 10720, 0.34
10468, 10722, 0.34
10468, 10723, 0.34
10468, 10725, 0.34
10468, 10727, 0.34
10468, 10728, 0.35
10468, 10730, 0.35
10468, 10732, 0.35
10468, 10733, 0.35
10468, 10735, 0.36
10468, 10737, 0.36
10468, 10738, 0.36
10468, 10740, 0.36
10468, 10742, 0.36
10468, 10743, 0.37
10468, 10745, 0.37
10468, 10747, 0.37
10468, 10748, 0.37
10468, 10750, 0.38
10468, 10753, 0.38
10468, 10754, 0.38
10468, 10756, 0.38
10468, 10758, 0.39
10468, 10759, 0.39
10468, 10761, 0.39
10468, 10763, 0.39
10468, 10764, 0.39
10468, 10766, 0.40
10468, 10768, 0.40
10468, 10769, 0.40
10468, 10771, 0.40
10468, 10773, 0.41
10468, 10774, 0.41
10468, 10776, 0.41
10468, 10778, 0.41
10468, 10779, 0.41
10468, 10781, 0.42
10468, 10782, 0.42
10468, 10784, 0.42
10468, 10786, 0.42
10468, 10787, 0.43
10468, 10789, 0.43
10468, 10791, 0.43
10468, 10792, 0.43
10468, 10795, 0.44
10468, 10797, 0.44
10468, 10798, 0.44
10468, 10800, 0.44
10468, 10802, 0.44
10468, 10803, 0.45
10468, 10805, 0.45
10468, 10807, 0.45
10468, 10808, 0.45
10468, 10810, 0.46
10468, 10812, 0.46
10468, 10813, 0.46
10468, 10815, 0.46
10468, 10817, 0.46
10468, 10818, 0.47
10468, 10820, 0.47
10468, 10822, 0.47
10468, 10823, 0.47
10468, 10825, 0.48
10468, 10827, 0.48
10468, 10828, 0.48
10468, 10830, 0.48
10468, 10832, 0.48
10468, 10833, 0.49
10468, 10835, 0.49
10468, 10838, 0.49
10468, 10839, 0.49
10468, 10841, 0.50
10468, 10843, 0.50
10468, 10844, 0.50
10468, 10846, 0.50
10468, 10848, 0.51
10468, 10849, 0.51
10468, 10851, 0.51
10468, 10853, 0.51
10468, 10854, 0.51
10468, 10856, 0.52
10468, 10858, 0.52
10468, 10859, 0.52
10468, 10861, 0.52
10468, 10863, 0.53
10468, 10864, 0.53
10468, 10866, 0.53
10468, 10868, 0.53
10468, 10869, 0.53
10468, 10871, 0.54
10468, 10873, 0.54
10468, 10874, 0.54
10468, 10876, 0.54
10468, 10877, 0.55
10468, 10880, 0.55
10468, 10882, 0.55
10468, 10883, 0.55
10468, 10885, 0.56
10468, 10887, 0.56
10468, 10888, 0.56
10468, 10890, 0.56
10468, 10892, 0.56
10468, 10893, 0.57
10468, 10895, 0.57
10468, 10897, 0.57
10468, 10898, 0.57
10468, 10900, 0.57
10468, 10902, 0.58
10468, 10903, 0.58
10468, 10905, 0.58
10468, 10907, 0.58
10468, 10908, 0.59
10468, 10910, 0.59
10468, 10912, 0.59
10468, 10913, 0.59
10468, 10915, 0.60
10468, 10917, 0.60
10468, 10918, 0.60
10468, 10920, 0.60
10468, 10923, 0.60
10468, 10924, 0.61
10468, 10926, 0.61
10468, 10928, 0.61
10468, 10929, 0.61
10468, 10931, 0.62
10468, 10933, 0.62
10468, 10934, 0.62
10468, 10936, 0.62
10468, 10937, 0.63
10468, 10939, 0.63
10468, 10941, 0.63
10468, 10942, 0.63
10468, 10944, 0.63
10468, 10946, 0.64
10468, 10947, 0.64
10468, 10949, 0.64
10468, 10951, 0.64
10468, 10952, 0.65
10468, 10954, 0.65
10468, 10956, 0.65
10468, 10957, 0.65
10468, 10959, 0.65
10468, 10960, 0.66
10468, 10962, 0.66
10468, 10964, 0.66
10468, 10966, 0.66
10468, 10968, 0.67
10468, 10970, 0.67
10468, 10971, 0.67
10468, 10973, 0.67
10468, 10975, 0.67
10468, 10976, 0.68
10468, 10978, 0.68
10468, 10980, 0.68
10468, 10981, 0.68
10468, 10983, 0.69
10468, 10984, 0.69
10468, 10986, 0.69
10468, 10988, 0.69
10468, 10989, 0.69
10468, 10991, 0.70
10468, 10993, 0.70
10468, 10994, 0.70
10468, 10996, 0.70
10468, 10997, 0.71
10468, 10999, 0.71
10468, 11001, 0.71
10468, 11002, 0.71
10468, 11004, 0.71
10468, 11005, 0.72
10468, 11008, 0.72
10468, 11010, 0.72
10468, 11011, 0.72
10468, 11013, 0.73
10468, 11014, 0.73
10468, 11016, 0.73
10468, 11017, 0.73
10468, 11019, 0.73
10468, 11020, 0.74
10468, 11022, 0.74
10468, 11024, 0.74
10468, 11025, 0.74
10468, 11027, 0.74
10468, 11028, 0.75
10468, 11030, 0.75
10468, 11031, 0.75
10468, 11033, 0.75
10468, 11034, 0.75
10468, 11036, 0.76
10468, 11037, 0.76
10468, 11039, 0.76
10468, 11040, 0.76
10468, 11042, 0.76
10468, 11043, 0.77
10468, 11045, 0.77
10468, 11046, 0.77
10468, 11048, 0.77
10468, 11049, 0.77
10468, 11052, 0.78
10468, 11053, 0.78
10468, 11055, 0.78
10468, 11056, 0.78
10468, 11058, 0.79
10468, 11059, 0.79
10468, 11061, 0.79
10468, 11062, 0.79
10468, 11064, 0.79
10468, 11065, 0.80
10468, 11067, 0.80
10468, 11068, 0.80
10468, 11070, 0.80
10468, 11071, 0.80
10468, 11073, 0.81
10468, 11074, 0.81
10468, 11076, 0.81
10468, 11078, 0.81
10468, 11079, 0.81
10468, 11081, 0.82
10468, 11082, 0.82
10468, 11084, 0.82
10468, 11085, 0.82
10468, 11087, 0.82
10468, 11088, 0.83
10468, 11090, 0.83
10468, 11091, 0.83
10468, 11094, 0.83
10468, 11095, 0.84
10468, 11097, 0.84
10468, 11098, 0.84
10468, 11100, 0.84
10468, 11101, 0.84
10468, 11103, 0.85
10468, 11104, 0.85
10468, 11106, 0.85
10468, 11107, 0.85
10468, 11109, 0.85
10468, 11110, 0.86
10468, 11112, 0.86
10468, 11113, 0.86
10468, 11115, 0.86
10468, 11117, 0.86
10468, 11118, 0.87
10468, 11120, 0.87
10468, 11121, 0.87
10468, 11123, 0.87
10468, 11124, 0.87
10468, 11126, 0.88
10468, 11127, 0.88
10468, 11129, 0.88
10468, 11130, 0.88
10468, 11132, 0.88
10468, 11133, 0.89
10468, 11136, 0.89
10468, 11137, 0.89
10468, 11139, 0.89
10468, 11140, 0.90
10468, 11142, 0.90
10468, 11143, 0.90
10468, 11145, 0.90
10468, 11146, 0.90
10468, 11148, 0.91
10468, 11149, 0.91
10468, 11151, 0.91
10468, 11152, 0.91
10468, 11154, 0.91
10468, 11155, 0.92
10468, 11157, 0.92
10468, 11158, 0.92
10468, 11160, 0.92
10468, 11161, 0.92
10468, 11163, 0.93
10468, 11164, 0.93
10468, 11166, 0.93
10468, 11167, 0.93
10468, 11169, 0.93
10468, 11170, 0.94
10468, 11172, 0.94
10468, 11173, 0.94
10468, 11175, 0.94
10468, 11176, 0.94
10468, 11179, 0.95
10468, 11180, 0.95
10468, 11182, 0.95
10468, 11183, 0.95
10468, 11185, 0.95
10468, 11186, 0.96
10468, 11188, 0.96
10468, 11189, 0.96
10468, 11191, 0.96
10468, 11192, 0.97
10468, 11194, 0.97
10468, 11195, 0.97
10468, 11197, 0.97
10468, 11198, 0.97
10468, 11200, 0.97
10468, 11201, 0.98
10468, 11203, 0.98
10468, 11204, 0.98
10468, 11206, 0.98
10468, 11207, 0.99
10468, 11209, 0.99
10468, 11210, 0.99
10468, 11212, 0.99
10468, 11213, 0.99
10468, 11215, 0.99
10468, 11216, 1.00
10468, 11218, 1.00
10468, 11219, 1.00
